Order ID,Product Name,Price,Quantity Sold,Full Name,Phone Number,Customer Email,Review,Rating,Review Date
P1QK34I35K,Monitor R80U,886.59,435,Mary Williams,101-636-5749,b5om8wod@yahoo.com,Its a poor product. Not what I was looking for.,2,22/10/2023
P6G4BPU7M7,Mouse 1BJC,997.67,394,Michael Williams,214-569-2936,xuwox85n@yahoo.com,Doesnt function properly. Very disappointed.,2,01/04/2020
P98047GXA4,Printer 54G7,959.3,402,Linda Johnson,425-815-9252,6zchrazi@gmail.com,Not happy with this purchase. It doesnt work well.,2,12/06/2020
PD4SPT9ZBH,Headphones 8BBQ,1403.09,314,James Davis,527-696-7636,xs5ovj13@hotmail.com,The item broke after a few uses. Very dissatisfied.,2,27/12/2020
PKBBJV94D3,Laptop 8TQO,737.82,3,Linda Smith,912-569-2973,kay25xlr@outlook.com,Its cheaply made. Definitely not satisfied.,2,08/01/2020
PNERHTQEDL,Mouse 758I,956.14,475,John Smith,766-596-4583,ixpl6w85@hotmail.com,Im not happy with the quality. It could be much better.,2,27/03/2020
PRODEODPLR,Printer H3EC,353.35,249,James Rodriguez,709-794-5984,lk96xgzx@yahoo.com,It does not perform well. Regret buying this.,2,12/07/2023
PVWKXP120E,Printer HIMF,1130.78,150,Robert Garcia,905-488-9750,yuzkaece@yahoo.com,The product failed to impress. I wouldnt recommend it.,2,01/01/2021
QCO7MTFZ37,Monitor OB56,732.29,260,William Johnson,268-274-9901,jun1wst7@yahoo.com,Its not reliable. I dont think its worth buying.,2,28/09/2023
QF61ZW8DAV,Mouse EANU,1180.62,450,John Smith,224-112-1717,8l9cld4y@outlook.com,Poor performance. I expected something more durable.,2,05/05/2021
QL5J9YEXAV,Tablet 0VRG,604.91,295,William Garcia,528-431-5152,3i19w5js@hotmail.com,Not satisfied with this item. It feels poorly made.,2,03/03/2021
QLH9N4O1S2,Tablet GAF6,872.59,274,Patricia Johnson,871-373-9758,55xp30ah@yahoo.com,The product is not what I expected. Quite disappointed.,2,02/04/2023
QTF3WUD4EY,Mouse 78P7,437.27,464,Linda Johnson,260-520-4698,182flwgk@yahoo.com,Its not well-made. Definitely wouldnt buy it again.,2,19/01/2021
QXXUCMN6FZ,Laptop 1ILA,158.63,390,Elizabeth Jones,183-657-9978,4kemrhz0@hotmail.com,Not what I was hoping for. Its not very good.,2,13/06/2020
QZS84F4E3X,Headphones TSZY,1431.39,129,Jennifer Smith,568-939-2632,0gvyllpw@yahoo.com,The quality is underwhelming. I dont like it.,2,25/01/2021
RF8FL0EXG9,Headphones HL0Z,165.82,181,Robert Rodriguez,895-537-6003,tmjt39xz@yahoo.com,It stopped working quickly. Very disappointed.,2,25/04/2023
RG21YGMXIA,Headphones UNL8,326.37,109,Jennifer Williams,368-243-8493,buw00se9@gmail.com,The product is not reliable. Its not worth it.,2,01/08/2022
RNCQXND101,Headphones 36VM,1150.07,212,Elizabeth Brown,914-919-6910,tfn0gpis@gmail.com,Not worth the purchase. I wouldnt buy it again.,2,08/03/2020
RNGZLDHFZW,Printer 2QJ6,1247.72,11,Linda Garcia,587-779-5489,4bkprzzl@outlook.com,Im not impressed. It didnt meet my expectations.,2,12/04/2022
RXE0CGJNLA,Keyboard V5CS,904.21,278,Patricia Williams,341-128-6631,aceadkpx@outlook.com,Its poorly constructed. I dont recommend it.,2,26/10/2022
RXKKMMB17I,Tablet MGFT,713.17,108,Mary Rodriguez,905-100-6962,g6zj5y6z@hotmail.com,The item doesnt function well. Im dissatisfied.,2,17/08/2023
S0ORXSYJ11,Monitor O7HP,1153.53,77,Robert Davis,756-684-7017,otd0989q@hotmail.com,Not a good product. It didnt work as expected.,2,17/12/2022
S1Z8RTJ90L,Tablet 7MJQ,267.51,15,Patricia Rodriguez,474-820-7456,z54qwnns@gmail.com,Im not happy with the quality. Its pretty bad.,2,08/05/2023
S2YUX7SAXI,Monitor E15N,1211.58,332,Robert Rodriguez,268-279-5363,tw85i2t8@yahoo.com,The product is disappointing. I expected better.,2,25/01/2021
S3IMX2ND17,Printer 3503,246.46,244,Robert Rodriguez,210-919-9005,dx2dqzq9@outlook.com,Not a reliable item. I wouldnt buy this again.,2,17/11/2023
S70EWAU6EG,Tablet PC6U,1301.25,484,Elizabeth Smith,447-214-3787,sf6nmh6k@gmail.com,Its not worth the price. Quite unhappy with it.,2,05/09/2021
S8BOB2M0X6,Smartwatch DHV7,1416.99,152,Jennifer Rodriguez,225-117-3611,z791m5c3@hotmail.com,The quality is substandard. I dont like it.,2,12/04/2022
SDIZLFCSC7,Laptop M0HQ,752.85,491,James Martinez,348-445-7406,l5azdp7r@gmail.com,It doesnt perform well. Very disappointed.,2,18/06/2023
SF9WJPDAUN,Smartphone ZCZ7,407.89,309,William Williams,417-424-2989,cemkmrol@outlook.com,The product didnt work properly. Im not satisfied.,2,09/06/2020
SFDDPIFNYD,Camera 218L,466.43,65,Mary Jones,549-781-9053,sohs0uya@hotmail.com,Its cheaply made. Not worth the money.,2,09/07/2020
SFSZADJW7A,Smartwatch WYGX,920.35,121,Patricia Williams,663-864-1005,02x70pvj@outlook.com,Im not happy with this. Its not good.,2,25/11/2022
SGE8YBAJQZ,Laptop RSNK,1413.57,283,Elizabeth Martinez,949-117-6433,a5nejprr@yahoo.com,The item broke easily. I wouldnt recommend it.,2,06/01/2022
SL15BOA1E3,Monitor 6QU3,741.81,400,Jennifer Rodriguez,310-445-3340,fsvdoe2k@gmail.com,Not impressed with the quality. Its not great.,2,08/09/2023
SOPIUSBD6R,Laptop JZAO,1460.22,106,Michael Davis,494-256-2144,ko302oio@yahoo.com,Its not a good product. Wouldnt buy again.,2,15/08/2022
SS50Y8CD3T,Mouse M8JD,644.99,204,Linda Williams,230-559-9307,ay740f16@yahoo.com,The product is subpar. Quite dissatisfied.,2,19/11/2023
TCQPS0XVH5,Smartwatch 7470,144.73,270,Jennifer Jones,662-814-9457,d7g376hw@yahoo.com,Not a good experience. It didnt work well.,2,01/05/2023
TMKSWQNJ9S,Smartphone 5IIS,1153.74,187,Linda Jones,558-886-2370,lb98m3eg@gmail.com,Its below average. I expected much better.,2,21/07/2023
TNIYAOMILR,Keyboard GA7J,209.68,205,William Martinez,899-702-3297,gpd27qqy@gmail.com,The quality is poor. Not happy with it.,2,11/07/2020
TX6RMFZLHI,Tablet A4H8,1352.9,308,Elizabeth Rodriguez,638-865-9031,r2xk7b3n@gmail.com,It doesnt work as described. Very disappointed.,2,11/11/2021
U1QONKVTO4,Tablet 8P7K,1172.83,100,Mary Jones,894-340-6420,yjdhd121@outlook.com,The item is not durable. Wouldnt recommend it.,2,09/10/2020
U2716TQZGZ,Smartphone 7JNJ,147.71,338,Linda Jones,983-904-7325,mv8ja5j1@hotmail.com,Not satisfied with the product. Its not good.,2,13/12/2023
U2CKMJKIVJ,Smartphone R6XW,1033.23,217,James Jones,940-870-2872,76meppwn@hotmail.com,Its not worth buying. Not happy with it.,2,20/10/2020
U2N10XIECN,Camera IULZ,565.09,209,Patricia Brown,864-825-7505,n9nghtm9@gmail.com,The quality is lacking. Its not reliable.,2,02/07/2021
U2ULSSBI1D,Mouse QB1W,378.26,153,Elizabeth Miller,473-855-7262,eefnzq8g@outlook.com,It didnt meet my needs. Quite dissatisfied.,2,08/03/2021
U4PEJ2Q6D4,Headphones 5665,1000.35,417,Robert Davis,961-297-6049,ocrnsjxm@hotmail.com,The product is disappointing. Not what I expected.,2,21/02/2022
UHVHGH51O3,Monitor B436,921.56,443,John Smith,692-613-6506,qlhvt3kc@outlook.com,Not a great buy. It doesnt work well.,2,02/04/2021
UHVYYXJ89B,Printer 0KVJ,984.63,456,Michael Williams,611-825-8723,ykxo87g9@hotmail.com,Its poorly made. I wouldnt buy this again.,2,24/02/2023
UIUQTKSFZC,Monitor O6ID,580.49,424,Michael Brown,208-419-1500,nww11i6v@gmail.com,The item doesnt function properly. Not satisfied.,2,17/01/2021
UIY29EUWFL,Headphones 043L,661.09,467,Mary Johnson,915-751-5514,oanby7c3@outlook.com,Not impressed with this purchase. Its not good.,2,11/12/2021
UJHASQ2LYV,Printer 5DXP,653.44,66,John Jones,991-364-7465,auv9fhgw@outlook.com,Its not a reliable product. I wouldnt recommend it.,2,07/01/2020
UKKKJRAZO1,Mouse D9XM,825.35,283,Jennifer Brown,333-212-1345,basd3fxe@outlook.com,The quality is not up to par. Very disappointed.,2,11/04/2021
USRU8VEHV5,Headphones 5PAR,360.13,351,Patricia Davis,695-396-9278,omn1uuzi@outlook.com,It doesnt work well. Im not satisfied.,2,24/06/2023
UTJLEAIM5E,Camera 7MOX,1012.42,311,William Miller,831-524-1918,ichpndud@yahoo.com,The product broke quickly. Not happy with it.,2,20/01/2021
UX9WMD0MKJ,Printer 6N4S,945.38,309,William Williams,194-842-5547,0wamm7r0@gmail.com,Not what I was expecting. Quite disappointed.,2,20/11/2023
V332J3GG68,Printer DWI3,325.25,18,John Miller,167-984-1547,n8ijthxp@hotmail.com,Its a bad product. Wouldnt buy again.,2,08/11/2023
V72JD28ES4,Keyboard 1AF4,1019.13,251,Linda Miller,468-392-1595,4luvedeq@outlook.com,The item is not worth the price. Very dissatisfied.,2,09/09/2021
V8O4QZLILK,Printer EA8R,564.87,159,Mary Williams,485-941-7206,n07jr9dg@yahoo.com,Not a good purchase. It didnt work well.,2,26/09/2023
VJUILPM9K6,Tablet CS10,1116,48,Michael Rodriguez,364-523-4966,8msbbb17@yahoo.com,The product is not reliable. I dont like it.,2,04/06/2020
VKGSV3W02X,Smartwatch QWRF,107.25,8,James Smith,664-179-7305,ws7mpnb9@outlook.com,Its cheaply made. Not a good experience.,2,07/01/2021
VM5RPA4P7H,Smartwatch EPXG,1014.75,364,Elizabeth Williams,380-475-7135,8y1papvz@gmail.com,The quality is disappointing. Im not satisfied.,2,23/07/2022
VOC4N8Y2F1,Monitor W5YV,81.63,285,John Jones,183-879-9618,owq4iym9@gmail.com,It doesnt work as it should. Quite unhappy.,2,13/02/2020
VOEWODAV53,Printer AOIS,577.21,59,Jennifer Johnson,531-664-3253,vsuszvph@yahoo.com,The product is subpar. Not worth buying.,2,13/01/2023
VONG9OP2D9,Smartwatch 556J,1065.62,363,Jennifer Rodriguez,520-881-5893,zrhdyagn@yahoo.com,Not impressed with this item. Its not good.,2,08/11/2020
VXT668JBMC,Smartwatch KEAM,746.33,171,Mary Rodriguez,657-427-6626,ow0kbixh@gmail.com,Its not a quality product. I wouldnt buy it again.,2,11/01/2023
W0DPSZ78H4,Smartphone VQAO,731.03,431,Patricia Smith,530-629-2829,615ltxfy@yahoo.com,The item doesnt work well. Very dissatisfied.,2,01/08/2021
W6VLBP63O7,Tablet DEPM,800.02,199,William Williams,459-726-7627,8ldawmg7@hotmail.com,Not happy with this purchase. Its not great.,2,11/11/2020
WEJ9QTG063,Smartphone 3OFV,1067.26,57,Jennifer Garcia,754-976-3093,l1ng1d9b@outlook.com,Its a poor product. Not worth the money.,2,21/03/2020
WGBG373JG1,Printer OXA4,335.49,252,William Johnson,402-800-9718,0cnmde1y@hotmail.com,The product didnt meet my expectations. Quite disappointed.,2,15/08/2023
WGGAQGS9UU,Laptop D5PT,156.94,237,Mary Davis,714-310-6408,cej6fnth@outlook.com,Not what I was hoping for. It doesnt work well.,2,05/09/2021
WQ8UOA6GAI,Smartwatch 3F2C,607.25,94,Elizabeth Williams,941-337-5659,6l1lclxi@outlook.com,Its not a reliable item. Wouldnt recommend it.,2,12/08/2023
WSXP2CDO5I,Smartphone 3REF,321.61,294,Linda Martinez,991-419-1447,yrqc0ecp@yahoo.com,The quality is lacking. Not a good product.,2,25/11/2022
WT1E1H5L81,Monitor 37Q7,633.24,239,William Garcia,447-606-4433,hw4j3dz7@yahoo.com,It doesnt function properly. Very disappointed.,2,21/07/2022
WV44FLLT3C,Smartphone 0YW9,247.5,44,Elizabeth Jones,310-223-3483,vyrsxdx3@gmail.com,The item broke soon after purchase. Not happy.,2,14/02/2020
WWWKJJC3BO,Monitor IR44,239.77,60,Jennifer Davis,171-234-4276,wvdtes4h@hotmail.com,Not a great product. I dont like it.,2,28/08/2022
WWZLJTMKEX,Smartwatch 8RSC,1061.61,483,James Rodriguez,334-694-9614,c3nkn03j@hotmail.com,Its poorly constructed. Not worth the price.,2,11/03/2021
X1Q5KQNIZP,Keyboard ZADF,392.46,117,Mary Smith,654-386-9426,kyy8qmmg@hotmail.com,The product is disappointing. I wouldnt buy it again.,2,03/05/2020
X756MBD1X2,Laptop 8W2X,409.6,361,William Davis,435-391-7700,9hvvxw3u@gmail.com,Not a good experience. It didnt work properly.,2,17/04/2022
XATKJ4T7Q3,Camera 0IDV,467.67,321,Linda Garcia,638-132-3339,vbk6u8qv@gmail.com,Its not well-made. I wouldnt recommend it.,2,08/10/2022
XB1TN4WGNY,Camera 7YC2,1483.12,244,Michael Martinez,487-136-3601,2gx2qzka@gmail.com,The item doesnt perform well. Quite dissatisfied.,2,28/02/2022
XD000867LJ,Monitor LBGE,105.66,120,Michael Garcia,521-428-1278,qd3kq9dj@hotmail.com,Not impressed with the product. Its not great.,2,01/11/2023
XGF8ZX9FEU,Keyboard 65M0,1026.73,314,Linda Johnson,949-402-9093,lp5scrfm@outlook.com,Its not worth buying. Very disappointed.,2,28/05/2020
XH1WDFRXZ0,Tablet KDAU,1165.42,340,James Williams,738-704-4804,xd5fgw3k@outlook.com,The product is substandard. I dont like it.,2,10/07/2021
XHQ6QA2JB5,Headphones QK5Q,550.7,265,James Johnson,872-450-1012,swa20f2s@outlook.com,Its not what I expected. Very disappointed.,2,10/08/2023
XOGVRUVO3A,Smartphone HIUM,685.5,366,John Brown,623-556-9566,5k9oml9a@hotmail.com,The quality is lacking. Not impressed at all.,2,09/06/2020
XR7AHP8RYB,Mouse 16BB,308.58,456,Robert Jones,283-108-3027,s41qg5bb@hotmail.com,Not a good product. I wouldnt buy it again.,2,20/03/2020
XSH3INEOBD,Tablet I5CL,484.79,4,Jennifer Brown,376-840-4628,jbfgh95o@yahoo.com,The item stopped working. Quite dissatisfied.,2,06/11/2021
Y6G0O89DYJ,Mouse H49B,1401.06,344,Robert Garcia,152-296-7609,xpf1857d@hotmail.com,Not worth the price. Very unhappy with it.,2,26/09/2021
YRNIXS5JRH,Printer DXCX,749.24,271,Patricia Martinez,847-240-8833,a0g00b12@yahoo.com,The product doesnt work well. Not recommended.,2,02/04/2023
YU70BF005I,Smartwatch TCQA,1180.37,67,James Garcia,176-223-3055,svxa2stt@hotmail.com,The product broke quickly. Not happy with it.,2,26/02/2022
YVKDKLUPL0,Laptop GGS9,881.54,488,Elizabeth Williams,400-538-2189,m2df24ed@outlook.com,Not what I was expecting. Quite disappointed.,2,07/01/2021
YZXBQP81LK,Camera S333,1313.7,311,Michael Garcia,565-409-4118,7da3gmx2@outlook.com,Its a bad product. Wouldnt buy again.,2,16/07/2020
Z2ZIWCKPO0,Headphones N7NO,552.86,229,Linda Davis,103-232-7706,h7su3ku5@yahoo.com,The item is not worth the price. Very dissatisfied.,2,04/07/2022
Z39M2FNOVQ,Keyboard FPX7,1466.66,68,James Johnson,332-887-2523,wea7ufpv@gmail.com,Not a good purchase. It didnt work well.,2,04/07/2022
Z7MTN31GMK,Laptop 59BF,1109.01,275,Robert Martinez,927-661-3601,mzoxnrbt@gmail.com,The product is not reliable. I dont like it.,2,08/07/2022
Z8FRFF58MR,Camera 0QXH,1131.3,440,Robert Williams,467-765-8120,ufxifg9u@hotmail.com,Its cheaply made. Not a good experience.,2,24/04/2021
ZDMHCS2M9A,Headphones MLNX,496.53,212,Robert Garcia,595-580-6958,derpx035@hotmail.com,The quality is disappointing. Im not satisfied.,2,06/04/2020
ZEHF1EXERB,Laptop EXSY,177.2,109,Robert Garcia,781-300-8682,gmdrd3sf@hotmail.com,It doesnt work as it should. Quite unhappy.,2,23/02/2023
ZG7LDTPLW9,Keyboard RSA5,1177.44,421,Robert Rodriguez,852-224-8426,g954r956@yahoo.com,The product is subpar. Not worth buying.,2,15/02/2023
ZO6TOHXMHB,Monitor F4GH,405.22,481,James Brown,261-421-1677,ievsr7xg@outlook.com,Not impressed with this item. Its not good.,2,19/11/2020
ZQ3SUZMNR6,Headphones 34DQ,196.02,414,Robert Brown,741-989-8259,53gra65g@hotmail.com,Its not a quality product. I wouldnt buy it again.,2,13/05/2022
ZQFF6K8Z54,Tablet 04DF,497.11,115,Michael Davis,788-912-1297,y0qd26ng@yahoo.com,The item doesnt work well. Very dissatisfied.,2,27/08/2023
ZTGM6XHW42,Tablet 1GZL,515.49,206,Elizabeth Jones,223-805-6959,this03v1@gmail.com,Not happy with this purchase. Its not great.,2,27/05/2020
ZZSH7YK3UJ,Mouse LRXY,1296.71,305,John Smith,731-345-9193,co9afim9@hotmail.com,Its a poor product. Not worth the money.,2,24/01/2021
066UWE4FWC,Tablet ME1I,576.81,369,Linda Brown,691-534-3286,4joo4h6i@outlook.com,Not worth the price. Disappointed.,1,08/06/2023
0G8GMQHQGV,Headphones IXAR,413.13,233,Robert Williams,332-831-8699,on0dq99u@outlook.com,Would not recommend. Poor quality.,1,15/10/2021
0IPSQAVBAR,Mouse 8HBP,1113.59,355,Jennifer Brown,329-572-9966,6k2ckmo5@hotmail.com,This is the worst product I have ever bought. Completely useless.,1,22/06/2023
12FGWVBPJH,Mouse 3AFE,1119.16,160,Robert Williams,813-109-4828,6huowjxp@outlook.com,Terrible quality. I cant believe I wasted my money on this.,1,18/05/2023
15Z378YXYD,Keyboard 8AMI,84.86,244,Michael Johnson,379-919-1444,biyzkofd@hotmail.com,Im extremely disappointed. This product doesnt work at all.,1,27/08/2023
1FFD3IEPQT,Smartphone 64CG,902.29,398,John Rodriguez,450-786-7183,8thq3szv@hotmail.com,I hate this product. It broke the first time I used it.,1,27/06/2022
1JYYU9V7SW,Smartphone T9SX,991.17,111,William Martinez,545-320-4374,zb8h2gro@outlook.com,This is a scam. I want my money back now.,1,28/02/2022
1LR21IJ524,Smartphone JIXH,406.55,441,James Miller,475-690-7862,q7h8n3fw@outlook.com,Absolutely horrible. Do not buy this.,1,06/06/2020
233HGGUMUY,Monitor Q0YG,1250.13,3,Robert Davis,729-104-6218,045aij8g@outlook.com,Im so angry. This is a piece of junk.,1,27/07/2022
2ADPCN2UT6,Smartwatch SHOC,900.89,338,Elizabeth Miller,328-448-8061,1u4mel01@gmail.com,The worst purchase ever. Completely malfunctioned.,1,08/01/2021
2NT33UVAPW,Mouse QSGU,471.62,100,Linda Garcia,476-610-9887,tvdmy8bh@gmail.com,Im furious. This product is garbage.,1,19/06/2020
2U2S86LV2E,Printer XGW4,844.52,319,Robert Miller,962-765-8584,s0gm8fqn@yahoo.com,I cant believe I bought this. Its a total rip-off.,1,02/10/2021
35RDOMO7TX,Camera WKVR,1110.2,248,William Johnson,233-373-1116,lwpmmf1e@yahoo.com,This is a disaster. I regret this purchase deeply.,1,10/07/2020
3CRJK68Z1B,Camera ZH2Q,434.07,434,Mary Williams,186-463-8933,pitjpdin@gmail.com,Awful product. I will never buy from this brand again.,1,28/06/2022
3GD4Z30XI2,Keyboard BADI,971.74,336,Patricia Garcia,968-696-4553,vuse4rf1@outlook.com,This is trash. I am so frustrated with it.,1,13/11/2023
3P2UMUQGAN,Tablet I4RD,868.19,306,Patricia Davis,224-223-7359,ftb1d86p@yahoo.com,Itâ€™s terrible. Completely stopped working after one use.,1,25/11/2020
3U1KSHYCLX,Laptop JMA9,244.23,431,Elizabeth Williams,406-688-1356,hbkopyf0@yahoo.com,Iâ€™m outraged. This is the worst quality Ive seen.,1,25/08/2022
40SK8NIBQM,Smartphone D5RV,904.07,217,Patricia Johnson,974-964-9794,q1xugrbm@yahoo.com,This product is awful. I am beyond annoyed.,1,20/01/2023
45Y6HE7UL9,Smartwatch 535Y,383.35,305,Mary Garcia,726-898-4928,uhd6rn6h@outlook.com,I feel cheated. This product is a joke.,1,27/02/2023
4B0UI6PX79,Camera N73I,155.18,201,Jennifer Smith,730-375-9974,cst21cmq@gmail.com,This is the most disappointing purchase ever. Itâ€™s awful.,1,18/06/2023
4B9QSP4P7Z,Camera MQEI,1180.66,459,Robert Brown,557-297-5419,w9j33u9g@outlook.com,I want a refund. This product is a nightmare.,1,03/01/2022
4O64KAZMQ0,Mouse OP6F,925.62,155,James Martinez,578-428-4108,dbeg55wj@outlook.com,This is garbage. I am extremely angry.,1,20/08/2022
4SCCH516UZ,Monitor OF8Q,396.99,323,Patricia Smith,570-721-9300,y3foie5d@gmail.com,Worst product ever. Itâ€™s a complete waste of money.,1,11/09/2022
4VAYP2532L,Laptop YTNJ,1409.83,253,James Martinez,158-701-5310,7x3r2ff3@hotmail.com,I cant express how mad I am. This is useless.,1,17/02/2020
4WN0HHB5F2,Printer AXAE,1060.06,245,James Martinez,896-495-8773,aiv30o3c@hotmail.com,This is a joke. I am so annoyed right now.,1,04/05/2021
4X9EE0XR5S,Tablet LNGZ,744.97,182,Mary Jones,633-577-6651,i6u7ubtd@yahoo.com,Im disgusted by this product. Itâ€™s pathetic.,1,25/07/2022
5B8MGG0SP9,Monitor IWXV,1214.68,39,Patricia Williams,593-178-3121,vcn2tsk3@hotmail.com,I am livid. This thing doesnâ€™t work at all.,1,19/11/2023
5CXR666KI4,Mouse CEZZ,1443.61,351,Mary Garcia,267-845-4532,7eg4j2di@hotmail.com,I wish I could give zero stars. This is terrible.,1,06/12/2020
5KVAVKIQUO,Tablet O4Z1,557.55,407,Michael Jones,958-938-3402,3rk6zspr@hotmail.com,This product is a rip-off. Im so angry.,1,13/04/2020
5R9L8SSD40,Laptop QYWQ,176.2,307,Jennifer Garcia,936-293-3786,fnwc8jw7@outlook.com,Absolutely dreadful. I canâ€™t believe I fell for this.,1,09/08/2022
5Z9ID21MNM,Camera VEBB,392.27,456,Michael Miller,346-492-5861,jnqk4rvg@yahoo.com,Im so upset. This is a complete failure.,1,22/10/2022
619PQ44DO8,Headphones FPAN,963.86,35,Michael Rodriguez,328-410-2025,vb30n6dc@outlook.com,Iâ€™m fuming. This product is absolute trash.,1,17/10/2020
65IQ43VMPQ,Printer RFV3,1022.31,222,Elizabeth Rodriguez,223-124-5058,teiny3ev@yahoo.com,This is the worst thing Ive ever bought. Its junk.,1,22/06/2022
6BKQLQU2XU,Tablet HQWU,1276.6,132,Robert Brown,908-797-5086,65xghc4r@outlook.com,I cant stand this product. Itâ€™s worthless.,1,05/12/2022
6D6HZWSOLZ,Monitor YAUA,1190.92,141,Michael Johnson,560-232-3528,vtb5tzca@yahoo.com,Im beyond frustrated. This is unacceptable.,1,11/11/2022
6LBPDF02TT,Printer 342Y,262.43,395,Patricia Martinez,230-566-7224,9g0lahwr@gmail.com,This is a total waste. Im extremely unhappy.,1,12/11/2020
6RGVCWH382,Laptop 2T4L,671.07,358,Robert Jones,783-932-8589,n6jgmvqc@yahoo.com,Horrible experience. I am so pissed off.,1,11/03/2020
6TA6ZC3NGZ,Keyboard AF27,1077.53,82,William Johnson,537-512-8301,mp13n1di@gmail.com,This is a disgrace. It does nothing it claims to do.,1,20/02/2022
6Z8YOTRSEK,Laptop P964,920.81,311,William Brown,604-683-9421,kw56v17l@yahoo.com,Im irate. This product is a sham.,1,25/06/2022
70LUD7D7JQ,Smartphone XEPA,550.13,345,William Miller,247-809-8079,f8rw0pr1@yahoo.com,This product is horrible. I am very angry.,1,14/11/2020
711XA402IF,Printer OXV3,907.35,389,Robert Davis,855-962-9579,n7gp5ir3@yahoo.com,I am furious. This doesnâ€™t work as advertised.,1,12/11/2021
72BSYA1364,Smartphone 7RG4,965.32,173,James Garcia,744-474-8256,xmqtlo5s@hotmail.com,This is the worst ever. I am so mad.,1,11/09/2022
7CWT3OQGWK,Smartphone BW1U,1448.6,53,Linda Rodriguez,580-746-5750,rcds8nce@yahoo.com,Im appalled. This product is junk.,1,05/01/2021
7G0IPU5ZYO,Smartwatch BRWL,531.21,397,Jennifer Brown,212-794-8706,mykforhw@hotmail.com,This is a rip-off. I feel completely scammed.,1,20/02/2023
7N2TZCPSZ0,Mouse GA0R,664.53,93,Patricia Jones,779-542-7212,7nqufz6m@hotmail.com,I am so mad right now. This product is awful.,1,08/09/2020
84ZBWD4G5W,Printer D7ZE,493.88,319,Patricia Williams,380-441-7545,lj8iix1e@outlook.com,This is the biggest waste of money. I am livid.,1,10/04/2020
8GBC9GOWE6,Headphones XKVU,1436.08,169,John Jones,787-837-7249,nugc0zwg@yahoo.com,I hate this so much. Itâ€™s absolute garbage.,1,09/04/2021
8J7WK1D3LA,Printer P3I9,937.77,33,John Miller,138-196-7208,wdqd1xrx@gmail.com,This is terrible. I am incredibly frustrated.,1,04/10/2021
8JH2KTFD1F,Monitor LSC5,1359.11,73,Robert Smith,194-711-6635,suqyn6nm@hotmail.com,Im outraged. This product is the worst.,1,08/12/2020
8N1HL6SE1M,Smartphone IURD,130.75,74,Patricia Martinez,803-679-1516,pa6wxe2a@outlook.com,This is a complete failure. I am very upset.,1,04/09/2023
8O365IYED6,Smartphone OPHO,1119.2,460,Robert Jones,107-957-9404,r88lmvny@hotmail.com,This product is awful. I am disgusted.,1,19/08/2020
8O3UU17OGI,Headphones GCIZ,443.74,393,Jennifer Smith,672-575-6473,9l9uhvce@hotmail.com,I am so angry. This is worthless junk.,1,14/08/2021
8PPT0FKIFP,Camera CUT2,279.15,374,Michael Smith,842-219-8920,qllzo4tt@outlook.com,This is a terrible product. I am furious.,1,17/08/2022
8SL3CB98KT,Laptop 4AMH,435.51,185,Michael Miller,555-457-1533,6v747cxp@gmail.com,Im extremely disappointed. This is a scam.,1,28/10/2022
9A7W68YK65,Laptop 95KG,1393.13,188,Linda Garcia,318-791-2474,cdy3wa9d@gmail.com,I am beyond upset. This product is horrible.,1,05/09/2023
9DN6MVRES8,Monitor MM9M,1492.72,156,Jennifer Miller,970-853-1078,linfe7c3@yahoo.com,This is the worst thing ever. I am so angry.,1,27/02/2021
9JZMH6MXUK,Mouse JXEV,598.37,151,Elizabeth Johnson,707-656-6563,k9fik0rj@yahoo.com,Im very mad. This product is a waste of money.,1,06/12/2020
9LQI7DCZJM,Headphones 5DKB,1145.06,36,Elizabeth Garcia,414-236-9435,wa4mh55j@gmail.com,This product is terrible. I want a refund.,1,13/10/2021
9XIZXUW298,Monitor SLWJ,717.82,184,Jennifer Rodriguez,236-753-7268,zsctrov9@outlook.com,Im furious. This is a complete scam.,1,09/03/2021
A37UO6V3Y3,Laptop 7M0L,434.71,205,Patricia Garcia,868-774-7609,s23i4o2e@hotmail.com,I am so pissed. This product doesnâ€™t work.,1,27/11/2020
A5WN5R4E9Y,Keyboard INPR,1418.17,235,Elizabeth Williams,256-705-8957,wsudpknd@hotmail.com,This is a piece of junk. I am livid.,1,04/04/2022
AAGCI3RRN1,Printer 6TQJ,999.25,266,Michael Johnson,381-640-1842,t4lidfjh@hotmail.com,Im extremely angry. This product is horrible.,1,08/05/2021
AEZIRYD84R,Smartphone S1Q8,1262.26,96,William Smith,909-661-8656,91znzp35@yahoo.com,This is a disaster. I am beyond frustrated.,1,07/08/2021
AICFXMRGWN,Keyboard IRKV,403.08,227,William Smith,844-145-4370,ko5ts9ee@gmail.com,I cant believe this. I am so mad right now.,1,09/03/2020
AJJMGHHKJY,Smartphone 8TBB,1041.41,377,Linda Rodriguez,637-285-1988,8no6ioe8@outlook.com,This product is garbage. I am very upset.,1,22/10/2020
AMHYCL4P9B,Headphones 9C72,493.62,153,Michael Jones,424-422-8505,7v0rhwzu@hotmail.com,I am so unhappy. This product is a joke.,1,04/03/2023
AOIAO6KFWO,Monitor B53P,552.43,308,James Martinez,600-783-3434,q8cntt10@outlook.com,This is the worst ever. I am disgusted.,1,13/02/2021
